id;title;link;image_link;updated_date;sku;short_code;category_id;description;price;sale_price;discount;category_id_2;category_id_3;has_stock;original_price;discount_percent
105183;Máy lạnh Daikin Inverter 1 HP FTKA25VMVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-1-hp-ftka25vmvmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049136-may-lanh-daikin-inverter-1-hp-ftka25vmvmv-front_548p-8e.jpg?t=180416;1625534842;000000000010049136-BO;10049136;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 1 HP FTKA25VMVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;10590000;10590000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;9980000;-6%
105186;Máy lạnh Daikin Inverter 1.5 HP FTKA35VMVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-1-5-hp-ftka35vmvmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049137-may-lanh-daikin-inverter-1-5-hp-ftka35vmvmv.jpg?t=180416;1625534842;000000000010049137-BO;10049137;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 1.5 HP FTKA35VMVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;12890000;12890000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;12080000;-7%
105190;Máy lạnh Daikin Inverter 1 HP FTKZ25VVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-1-hp-ftkz25vvmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049168-may-lanh-daikin-inverter-1-hp-ftkz25vvmv-front-open_v41j-iy.jpg?t=180416;1625534842;000000000010049168-BO;10049168;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 1 HP FTKZ25VVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Mua ngay!;16490000;16490000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;15680000;-5%
105193;Máy lạnh Daikin Inverter 1.5 HP FTKZ35VVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-1-5-hp-ftkz35vvmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049169-may-lanh-daikin-inverter-1-5-hp-ftkz35vvmv-front-open_vx1z-5o.jpg?t=180416;1625534842;000000000010049169-BO;10049169;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 1.5 HP FTKZ35VVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Mua ngay!;19890000;19890000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;18880000;-5%
105196;Máy lạnh Daikin Inverter 2 HP FTKZ50VVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-2-hp-ftkz50vvmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049170-may-lanh-daikin-inverter-2-hp-ftkz50vvmv-front-open_f15l-tm.jpg?t=180416;1625534842;000000000010049170-BO;10049170;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 2 HP FTKZ50VVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Mua ngay!;30290000;30290000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;30290000;0%
105198;Máy lạnh Daikin Inverter 1 HP FTHF25VAVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-1-hp-fthf25vavmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049131-may-lanh-daikin-inverter-1-hp-fthf25vavmv-front_29n7-74.jpg?t=180416;1625534842;000000000010049131-BO;10049131;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 1 HP FTHF25VAVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;12590000;12590000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;13500000;7%
105203;Nồi cơm điện Midea 1.8 lít MB-FS5022;https://www.nguyenkim.com/noi-com-dien-midea-1-8-lit-mb-fs5022.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/734/10047630-noi-com-dien-midea-1-8-lit-mb-fs5022.jpg?t=180416;1625534842;000000000010047630-CAI;10047630;Gia Dụng;Mua Nồi cơm điện Midea 1.8 lít MB-FS5022 chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;1190000;1190000;0;Nồi Cơm Điện;Nồi cơm điện Midea;1;1850000;36%
105208;Máy lạnh Daikin Inverter 1.5 HP FTHF35VAVMV;https://www.nguyenkim.com/may-lanh-daikin-inverter-1-5-hp-fthf35vavmv.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049132-may-lanh-daikin-inverter-1-5-hp-fthf35vavmv-front_l3e4-ox.jpg?t=180416;1625534842;000000000010049132-BO;10049132;Điện Lạnh;Mua online Máy lạnh Daikin Inverter 1.5 HP FTHF35VAVMV chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;15490000;15490000;0;Máy Lạnh - Điều hòa;Máy lạnh Daikin;1;16600000;7%
105278;Máy lạnh Carrier Inverter 2 HP 38GCVBE018-703V/42GCVBE018-703V;https://www.nguyenkim.com/may-lanh-carrier-inverter-2-hp-38gcvbe018-703v-42gcvbe018-703v.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/731/10049356-may-lanh-carrier-inverter-2-hp-38gcvbe018-703v-42gcvbe018-703v-cuc-lanh.jpg?t=180416;1625534842;000000000010049356-BO;10049356;Điện Lạnh;Mua online Máy lạnh Carrier Inverter 2 HP 38GCVBE018-703V/42GCVBE018-703V chính hãng tại Nguyễn kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;16300000;16300000;0;Máy Lạnh - Điều hòa;Máy lạnh Carrier;1;17300000;6%
105283;Laptop Fujitsu CH-9C13A1 i5-1135G7 13.3 inch 4ZR1C39165;https://www.nguyenkim.com/laptop-fujitsu-ch-9c13a1-i5-1135g7-13-3-inch-4zr1c39165.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/732/10049403-laptop-fujitsu-ch-9c13a1-i5-1135g7-13-3-inch-4zr1c39165-1.jpg?t=180416;1625534842;000000000010049403-BO;10049403;Laptop - Vi Tính;Mua online Laptop Fujitsu CH-9C13A1 i5-1135G7 13.3 inch 4ZR1C39165 chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;22990000;22990000;0;Laptop;Laptop Fujitsu;1;25990000;12%
105313;Quạt đứng ASIAvina TB1601-XV0 Xám;https://www.nguyenkim.com/quat-dung-asiavina-tb1601-xv0-xam.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049056-quat-dung-asiavina-tb1601-xv0-xam-1.jpg?t=180416;1625534842;000000000010049056-CAI;10049056;Gia Dụng;Mua online Quạt đứng ASIAvina TB1601-XV0 Xám chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;890000;890000;0;Quạt;Quạt Asia;1;890000;0%
105316;Laptop HP 250 G8 i3-1005G1 15.6 inch 389X8PA;https://www.nguyenkim.com/laptop-hp-250-g8-i3-1005g1-15-6-inch-389x8pa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/732/10049347-laptop-hp-250-g8-i3-1005g1-15-6-inch-389x8pa-1.jpg?t=180416;1625534842;000000000010049347-CAI;10049347;Laptop - Vi Tính;Mua online Laptop HP 250 G8 i3-1005G1 15.6 inch 389X8PA chính hãng, giá tốt tại Nguyễn kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;11690000;11690000;0;Laptop;Laptop HP;1;11690000;0%
105318;Laptop HP 340S G7 i5-1035G1 14 inch 2G5C2PA;https://www.nguyenkim.com/laptop-hp-340s-g7-i5-1035g1-14-inch-2g5c2pa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/735/10049438-laptop-hp-340s-g7-i5-1035g1-14-inch-2g5c2pa.jpg?t=180416;1625534842;000000000010049438-CAI;10049438;Laptop - Vi Tính;Mua Laptop HP 340S G7 i5-1035G1 14 inch 2G5C2PA mỏng nhẹ, cấu hình cao, chính hãng, giá tốt tại Nguyễn Kim. Trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Bảo hành chính hãng.;15990000;15990000;0;Laptop;Laptop HP;1;15990000;0%
105323;Laptop HP Pavilion 15-EG0004TX i5-1135G7 15.6 inch 2D9B7PA;https://www.nguyenkim.com/laptop-hp-pavilion-15-eg0004tx-i5-1135g7-15-6-inch-2d9b7pa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/732/10049439-laptop-hp-pavilion-15-eg0004tx-i5-1135g7-15-6-inch-2d9b7pa-1.jpg?t=180416;1625534842;000000000010049439-CAI;10049439;Laptop - Vi Tính;Mua online Laptop HP Pavilion 15-EG0004TX i5-1135G7 15.6 inch 2D9B7PA chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;18190000;18190000;0;Laptop;Laptop HP;1;18190000;0%
105325;Laptop HP Pavilion 15-EG0005TX i5-1135G7 15.6 inch 2D9C6PA;https://www.nguyenkim.com/laptop-hp-pavilion-15-eg0005tx-i5-1135g7-15-6-inch-2d9c6pa.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/732/10049440-laptop-hp-pavilion-15-eg0005tx-i5-1135g7-15-6-inch-2d9c6pa-1.jpg?t=180416;1625534842;000000000010049440-CAI;10049440;Laptop - Vi Tính;Mua online Laptop HP Pavilion 15-EG0005TX i5-1135G7 15.6 inch 2D9C6PA chính hãng, giá tốt tại Nguyễn Kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;19690000;19690000;0;Laptop;Laptop HP;1;19690000;0%
105376;Máy giặt Aqua Inverter 11 kg AQW-DR110FT.PS;https://www.nguyenkim.com/may-giat-aqua-inverter-11-kg-aqw-dr110ft-ps.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049406-may-giat-aqua-inverter-11-kg-aqw-dr110ft-ps-1.jpg?t=180416;1625534842;000000000010049406-CAI;10049406;Điện Lạnh;Mua  online Máy giặt Aqua Inverter 11 kg AQW-DR110FT.PS chính hãng, giá tốt tại Nguyễn kim. Mua trả góp 0%. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;8990000;8990000;0;Máy Giặt;Máy giặt AQUA;1;10290000;13%
105386;Máy vắt cam Bluestone CJB-1168;https://www.nguyenkim.com/may-vat-cam-bluestone-cjb-1168.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049362-may-vat-cam-bluestone-cjb-1168-1.jpg?t=180416;1625534842;000000000010049362-CAI;10049362;Gia Dụng;Mua Máy vắt cam Bluestone CJB-1168 có công suất 85W, vòi chống nhỏ giọt, chân đế chống trượt với giá tốt, hàng chính hãng, miễn phí giao hàng tại Nguyễn Kim;690000;690000;0;Máy Vắt Cam;Máy vắt cam Bluestone;1;1000000;31%
105390;Máy xay sinh tố Bluestone BLB-5339;https://www.nguyenkim.com/may-xay-sinh-to-bluestone-blb-5339.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/732/10049363-may-xay-sinh-to-bluestone-blb-5339-1.jpg?t=180416;1625534842;000000000010049363-CAI;10049363;Gia Dụng;Mua online Máy xay sinh tố Bluestone BLB-5339 chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;1490000;1490000;0;Máy Xay Sinh Tố;Xay sinh tố Bluestone;1;1900000;22%
105393;Máy xay sinh tố Bluestone BLB-5377;https://www.nguyenkim.com/may-xay-sinh-to-bluestone-blb-5377.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049364-may-xay-sinh-to-bluestone-blb-5377-1.jpg?t=180416;1625534842;000000000010049364-CAI;10049364;Gia Dụng;Mua online Máy xay sinh tố Bluestone BLB-5377 chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;1690000;1690000;0;Máy Xay Sinh Tố;Xay sinh tố Bluestone;1;2200000;23%
105400;Máy làm sữa hạt đa năng Bluestone SMB-7330;https://www.nguyenkim.com/may-lam-sua-hat-da-nang-bluestone-smb-7330.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049365-may-lam-sua-hat-da-nang-bluestone-smb-7330-1.jpg?t=180416;1625534842;000000000010049365-CAI;10049365;Gia Dụng;Mua online Máy làm sữa hạt đa năng Bluestone SMB-7330 chính hãng, giá tốt tại Nguyễn Kim. Miễn phí vận chuyển. Giao hàng tận nơi. Mua ngay!;1690000;1690000;0;Máy Xay Sinh Tố;Xay sinh tố Bluestone;1;2000000;16%
105410;Máy xay đa năng Bluestone BLB-5343;https://www.nguyenkim.com/may-xay-da-nang-bluestone-blb-5343.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/732/10049366-may-xay-da-nang-bluestone-blb-5343-1.jpg?t=180416;1625534842;000000000010049366-CAI;10049366;Gia Dụng;Mua Máy xay đa năng Bluestone BLB-5343 có công suất 250W, dung tích cối 1.2 lít, xay sinh tố và xay ngũ cốc/gia vị,...với giá tốt, miễn phí giao hàng tại Nguyễn Kim;1390000;1390000;0;Máy Xay Sinh Tố;Xay sinh tố Bluestone;1;1700000;18%
105413;Tủ lạnh Aqua Inverter 211 lít AQR-T238FA(FB);https://www.nguyenkim.com/tu-lanh-aqua-inverter-211-lit-aqr-t238fa-fb.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049404-tu-lanh-aqua-inverter-211l-aqr-t238fa-fb-1.jpg?t=180416;1625534842;000000000010049404-CAI;10049404;Điện Lạnh;Mua Tủ lạnh Aqua Inverter 211 lít AQR-T238FA(FB) tiết kiệm điện, làm lạnh đa chiều, kháng khuẩn, khử mùi với giá tốt, trả góp 0%, miễn phí giao hàng tại Nguyễn Kim;5490000;5490000;0;Tủ Lạnh;Tủ lạnh Aqua;1;6190000;11%
105418;Tủ lạnh Aqua Inverter 292 lít AQR-B348MA(FB);https://www.nguyenkim.com/tu-lanh-aqua-inverter-292-lit-aqr-b348ma-fb.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049405-tu-lanh-aqua-inverter-292l-aqr-b348ma-fb-1.jpg?t=180416;1625534842;000000000010049405-CAI;10049405;Điện Lạnh;Mua Tủ lạnh Aqua Inverter 292 lít AQR-B348MA(FB) tiết kiệm điện, làm lạnh đồng đều, kháng khuẩn khử mùi,...với giá tốt, trả góp 0%, miễn phí giao hàng tại Nguyễn Kim;9990000;9990000;0;Tủ Lạnh;Tủ lạnh Aqua;1;10990000;9%
105428;Máy giặt Aqua 11 kg AQW-FR110GT.PS;https://www.nguyenkim.com/may-giat-aqua-11-kg-aqw-fr110gt-ps.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049407-may-giat-aqua-11-kg-aqw-fr110gt-ps-1.jpg?t=180416;1625534842;000000000010049407-CAI;10049407;Điện Lạnh;Mua Máy giặt Aqua 11 kg AQW-FR110GT.PS đánh bay vết bẩn cứng đầu, giặt sạch nhanh, khử mùi hiệu quả,...với giá tốt, trả góp 0%, miễn phí giao hàng. Mua ngay!;6990000;6990000;0;Máy Giặt;Máy giặt AQUA;1;8090000;14%
105430;Máy giặt Aqua Inverter 9 kg AQD-A900F.W;https://www.nguyenkim.com/may-giat-aqua-inverter-9-kg-aqd-a900f-w.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/734/10049394-may-giat-aqua-inverter-9-kg-aqd-a900f-w-1.jpg?t=180416;1625534842;000000000010049394-CAI;10049394;Điện Lạnh;Mua Máy giặt Aqua Inverter 9 kg AQD-A900F.W tiết kiệmđiện, giặt sạch nhanh, đánh bay vết bẩn cứng đầu,...với giá tốt, trả góp 0%, miễn phí vận chuyển tại Nguyễn Kim.;7890000;7890000;0;Máy Giặt;Máy giặt AQUA;1;8490000;7%
105433;Máy giặt Aqua Inverter 9 kg AQD-A900F.S;https://www.nguyenkim.com/may-giat-aqua-inverter-9-kg-aqd-a900f-s.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/734/10049395-may-giat-aqua-inverter-9-kg-aqd-a900f-s-1.jpg?t=180416;1625534842;000000000010049395-CAI;10049395;Điện Lạnh;Mua Máy giặt Aqua Inverter 9 kg AQD-A900F.S tiết kiệm điện, đánh bật vết bẩn nhanh chóng, diệt khuẩn và tác nhân gây dị ứng với giá tốt, trả góp 0%, miễn phí giao hàng tại Nguyễn Kim;8690000;8690000;0;Máy Giặt;Máy giặt AQUA;1;9290000;6%
105455;Tủ lạnh Aqua Inverter 541 lít AQR-S541XA(SG);https://www.nguyenkim.com/tu-lanh-aqua-inverter-541-lit-aqr-s541xa-sg.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/734/10049350-tu-lanh-aqua-inverter-541l-aqr-s541xa-sg-1.jpg?t=180416;1625534842;000000000010049350-CAI;10049350;Điện Lạnh;Mua Tủ lạnh Aqua Inverter 541 lít AQR-S541XA(SG) làm lạnh nhanh, tiết kiệm điện, kháng khuẩn, khử mùi hiệu quả với giá tốt, trả gố 0%, miễn phí giao hàng, bảo hành 24 tháng tại Nguyễn Kim;14990000;14990000;0;Tủ Lạnh;Tủ lạnh Aqua;1;17990000;17%
105461;Ấm siêu tốc nhựa Sunhouse SHD1300;https://www.nguyenkim.com/am-sieu-toc-nhua-sunhouse-shd1300.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049459-am-sieu-toc-nhua-sunhouse-shd1300-1_obtw-mb.jpg?t=180416;1625534842;000000000010049459-CAI;10049459;Gia Dụng;Mua Ấm siêu tốc nhựa Sunhouse SHD1300 có dung tích 1.7 lít, công suất 1850 W đun sôi nước nhanh, an toàn khi sử dụng, với giá tốt, giao hàng miễn phí, bảo hành 12 tháng tại Nguyễn Kim.;360000;360000;0;Ấm nước - Bình nước siêu tốc;Bình đun Sunhouse;1;450000;20%
105465;Nồi cơm điện Sunhouse 1 lít SHD8208C;https://www.nguyenkim.com/noi-com-dien-sunhouse-1-lit-shd8208c.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049460-noi-com-dien-sunhouse-1l-shd8208c-1.jpg?t=180416;1625534842;000000000010049460-CAI;10049460;Gia Dụng;Mua Nồi cơm điện Sunhouse 1 lít SHD8208C có dung tích 1 lít, nấu cơm nhanh chín, cơm chín đều thơm ngon với giá tốt, miễn phí giao hàng, bảo hành 12 tháng tại Nguyễn Kim;650000;650000;0;Nồi Cơm Điện;Nồi cơm Sunhouse;1;790000;18%
105466;Ấm siêu tốc Inox Sunhouse MAMA SHD1386W;https://www.nguyenkim.com/am-sieu-toc-inox-sunhouse-mama-shd1386w.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049461-am-sieu-toc-inox-sunhouse-mama-shd1386w-1.jpg?t=180416;1625534842;000000000010049461-CAI;10049461;Gia Dụng;Mua Ấm siêu tốc Inox Sunhouse MAMA SHD1386W  có dung tích 1.7 lít, công suất 1800W,Tự động ngắt khi nước sôi với giá tốt, miễn phí giao hàng, bảo hành 24 tháng tại Nguyễn Kim;670000;670000;0;Ấm nước - Bình nước siêu tốc;Bình đun Sunhouse;1;840000;20%
105468;Bàn ủi hơi nước Sunhouse SHD2065;https://www.nguyenkim.com/ban-ui-hoi-nuoc-sunhouse-shd2065.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049475-ban-ui-hoi-nuoc-sunhouse-shd2065-1.jpg?t=180416;1625534842;000000000010049475-CAI;10049475;Gia Dụng;Mua Bàn ủi hơi nước Sunhouse SHD2065 có công suất 1600W, chế độ Phun hơi – Phun nước, bề mặt bàn là chống dính với giá tốt, miễn phí giao hàng, bảo hành 12 tháng tại Nguyễn Kim;269000;269000;0;Bàn Ủi - Bàn Là;Bàn ủi Sunhouse;1;380000;29%
105471;Bàn ủi hơi nước Sunhouse SHD2067;https://www.nguyenkim.com/ban-ui-hoi-nuoc-sunhouse-shd2067.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049476-ban-ui-hoi-nuoc-sunhouse-shd2067-1.jpg?t=180416;1625534842;000000000010049476-CAI;10049476;Gia Dụng;Mua Bàn ủi hơi nước Sunhouse SHD2067 có công suất 1800W, chế độ Phun hơi – Phun nước, bề mặt bàn là chống dính với giá tốt, miễn phí giao hàng, bảo hành 12 tháng tại Nguyễn Kim;349000;349000;0;Bàn Ủi - Bàn Là;Bàn ủi Sunhouse;1;487000;28%
105473;Máy sấy tóc Sunhouse SHD2308W;https://www.nguyenkim.com/may-say-toc-sunhouse-shd2308w.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/737/10049477-may-say-toc-sunhouse-shd2308w-1.jpg?t=180416;1625534842;000000000010049477-CAI;10049477;Sức Khỏe Và Làm Đẹp;Mua Máy sấy tóc Sunhouse SHD2308W nhỏ gọn, có thể gập lại, công suất mạnh mẽ, 2 tốc độ, 3 mức nhiệt độ với giá tốt, miễn phí giao hàng, bảo hành 12 tháng tại Nguyễn Kim;370000;370000;0;Máy Sấy Tóc - Tạo Kiểu Tóc;Máy sấy tóc Sunhouse;1;460000;20%
105476;Máy sấy tóc Sunhouse SHD2306;https://www.nguyenkim.com/may-say-toc-sunhouse-shd2306.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/737/10049478-may-say-toc-sunhouse-shd2306-1.jpg?t=180416;1625534842;000000000010049478-CAI;10049478;Sức Khỏe Và Làm Đẹp;Mua Máy sấy tóc Sunhouse SHD2306 nhỏ gọn, có thể gập lại, công suất mạnh mẽ, 3 tốc độ, 3 mức nhiệt độ với giá tốt, miễn phí giao hàng, bảo hành 12 tháng tại Nguyễn Kim;270000;270000;0;Máy Sấy Tóc - Tạo Kiểu Tóc;Máy sấy tóc Sunhouse;1;340000;21%
105485;Bếp điện từ Sunhouse MAMA SHD6872;https://www.nguyenkim.com/bep-dien-tu-sunhouse-mama-shd6872.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049480-bep-dien-tu-sunhouse-mama-shd6872-1.jpg?t=180416;1625534842;000000000010049480-CAI;10049480;Gia Dụng;Mua Bếp điện từ Sunhouse MAMA SHD6872 có Công suất 2000 W, 9 mức nhiệt độ/công suất, Mặt bếp : Kinh chịu lực, chịu nhiệt với giá tốt, miễn phí giao hàng, bảo hành 24 tháng tại Nguyễn Kim;1390000;1390000;0;Bếp Điện ;Sunhouse;1;1790000;22%
105506;PC Dell Vostro 3888  i3-10100/4GB/1TBHDD 70226498;https://www.nguyenkim.com/pc-dell-vostro-3888-i3-10100-4gb-1tbhdd-70226498.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049435-pc-dell-vostro-3888-i3-10100-4gb-1tb-hdd-70226498-1.jpg?t=180416;1625534842;000000000010049435-CHI;10049435;Laptop - Vi Tính;Mua PC Dell Vostro 3888  i3-10100/4GB/1TBHDD 70226498 sang trọng, mạnh mẽ, xử ý công việc nhanh chóng với giá tốt, trả góp 0%, miễn phí giao hàng tại Nguyễn Kim;9900000;9900000;0;Máy Tính Bàn;Máy tính để bàn Dell;1;9900000;0%
105515;Bếp điện đôi Junger  MTD-18;https://www.nguyenkim.com/bep-dien-doi-junger-mtd-18.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049368-bep-dien-doi-junger-mtd-18-1.jpg?t=180416;1625534842;000000000010049368-CAI;10049368;Gia Dụng;Mua Bếp từ hồng ngoại Junger  MTD-18 có công suất 4800W, Đa tính năng, không kén nồi, thời gian sôi nhanh với 8 mức cài đặt chế độ với giá tốt, trả góp 0%, miễn phí giao hàng, bảo hành 24 tháng tại Nguyễn Kim;22990000;22990000;0;Bếp Điện ;Junger;1;25990000;12%
105518;Bếp điện từ đôi Junger CEJ-200-II;https://www.nguyenkim.com/bep-dien-tu-doi-junger-cej-200-ii.html?utm_source=criteo&utm_medium=cpcmedia&utm_campaign=dynamicretargeting;https://cdn.nguyenkimmall.com/images/detailed/733/10049369-bep-dien-tu-doi-junger-cej-200-ii-1.jpg?t=180416;1625534842;000000000010049369-CAI;10049369;Gia Dụng;Mua Bếp điện từ đôi Junger CEJ-200-II có công suất 4000W, mặt bếp làm bằng kính Schott ceran, bảng điều khiển cảm ứng  với giá tốt, miễn phí giao hàng, bảo hành 24 tháng tại Nguyễn Kim;19990000;19990000;0;Bếp Điện ;Junger;1;21990000;9%
